"","WB_ID","Chr","Strand","Start","End","Rlog2FC","Rpadj","Glog2FC","Gpadj","N2_A_R_TPM","N2_B_R_TPM","N2_C_R_TPM","N2_D_R_TPM","CB_A_R_TPM","CB_B_R_TPM","CB_C_R_TPM","CB_D_R_TPM","N2_A_G_TPM","N2_B_G_TPM","N2_C_G_TPM","N2_D_G_TPM","CB_A_G_TPM","CB_B_G_TPM","CB_C_G_TPM","CB_D_G_TPM","Annot","Anticorr","Direction","Query","Source","PID","AlnLen","Mismatch","TChr","TStart","TEnd"
"177","WBGene00017387","II","-",4862318,4863457,1.32082333098755,2.55432665620942e-19,-3.09427753132763,1.03940048327965e-12,29.125544,24.164686,24.577719,21.446384,10.645555,9.73493,10.96634,7.203278,10.341297,7.251499,15.231259,10.281881,121.400993,88.516418,86.930611,93.359894,"mpst-4 is an ortholog of human tst (thiosulfate sulfurtransferase); microarray and RNA sequencing studies indicate that mpst-4 is regulated by nhr-114, eat-2, gld-2, csr-1, pgl-1, pgl-3, glh-4, glh-1, eri-1, dpy-9, dpy-10, osm-8, zip-2, mir-243, aak-2, octr-1, alg-1, isp-1, and nuo-6; RNA sequencing and microarray studies indicate that mpst-4 is regulated by Ethanol, Methylmercuric chloride, Tunicamycin, Manganese chloride, Progesterone, Atrazine, Chlorpyrifos, Diazinon, Humic substances, Paraquat, Colistin, adsorbable organic bromine compounds, Allantoin, and Sirolimus; RNA sequencing studies indicate that mpst-4 is enriched in the germ line.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"178","WBGene00017391","II","+",5494703,5495682,1.45878156207922,2.02119043353895e-26,0.824655599225408,0.00213960925263467,4.44726,3.565055,3.623745,3.738059,1.590436,1.322906,1.367263,1.14666,33.584927,55.069927,52.571377,44.77261,19.996775,33.947506,28.051704,26.172581,"Microarray studies indicate that F12A10.2 is regulated by sir-2.1, fbf-1, isp-1, and eat-2; microarray studies indicate that F12A10.2 is regulated by Progesterone, Humic substances, Paraquat, and Allantoin; microarray and RNA sequencing studies indicate that F12A10.2 is enriched in the germ line and intestine and in the PVD and OLL neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"179","WBGene00017417","IV","-",7458836,7460424,0.319241972619809,0.00860050393180964,-8.83426393364051,1.68841425557279e-07,8.218122,6.94999,7.824463,8.182178,7.038001,6.268926,6.165836,5.628083,0,0,0,0,2.981788,4.763663,2.68127,1.932173,"Microarray and RNA sequencing studies indicate that F13B6.2 is regulated by daf-12, wdr-23, tatn-1, emr-1, lem-2, bar-1, wrn-1, tdp-1, dpy-9, dpy-10, and daf-19; microarray studies indicate that F13B6.2 is regulated by Progesterone, Atrazine, Cry5B, Humic substances, Sirolimus, and Allantoin; tiling array studies indicate that F13B6.2 is enriched in the intestine.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"180","WBGene00017452","II","+",3350252,3358981,1.9903212665663,6.20592789653392e-35,5.80546015778174,1.43824580239854e-05,10.242823,14.404752,13.765347,16.122932,3.188016,2.944416,2.553593,3.283594,7.252125,7.422618,7.666133,5.892348,0,0,0.341368,0,"bath-29 is involved in embryo development and lipid storage.","NO","N2-high","Chr:IV_15992791_15992812_-","N2unique","94.118","17","1","II","3357827","3357843"
"181","WBGene00017507","V","+",1588548,1591727,0.3636901089559,0.00312635375973987,1.41518544472081,0.00103305901059595,6.509946,6.489144,5.983468,5.705132,4.669677,5.404905,4.318939,4.21822,86.066071,98.714745,170.857758,76.812721,40.126606,43.620422,41.149292,43.563999,"F16B4.5 is involved in embryo development, nematode larval development, receptor-mediated endocytosis and reproduction.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"182","WBGene00017536","V","-",6108964,6110722,0.250558097203469,0.0142002746340985,2.73567094840092,2.61658820496407e-06,41.620323,35.179375,35.857735,35.785343,32.916977,30.299528,30.323662,31.746729,11.924791,19.257301,10.545181,12.577793,2.21691,3.112442,2.036025,0.712949,"F17A9.4 is predicted to have FMN binding activity and oxidoreductase activity, based on protein domain information.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"183","WBGene00017731","I","+",2446740,2448369,-0.399087819271726,0.0121831907466344,0.822862702644822,0.0175792517257518,1.570361,1.576838,1.399794,1.535967,2.405469,2.096292,2.046621,1.626166,7.569868,18.285852,18.182276,21.10466,7.644911,10.535905,9.222824,9.142045,"Microarray and tiling array studies indicate that F23C8.1 is regulated by cyc-1, hpl-2, rsr-2, and nuo-6; RNA sequencing and microarray studies indicate that F23C8.1 is regulated by Rotenone, Progesterone, Paraquat, Dafa#1, and Sirolimus; tiling array and RNA sequencing studies indicate that F23C8.1 is enriched in the germ line, gon_male_dtc posterior, gon_male_dtc anterior, Z1.p, Z4.a, Z4, and Z1 and in the AVA neurons.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"184","WBGene00017864","X","-",7657538,7660986,-0.211130049200991,0.00425246946666582,-1.64681433230916,0.0358055119884886,118.971794,119.66082,112.443535,109.299309,129.367584,136.622253,141.216614,129.292953,3.680346,2.604749,1.124679,1.094287,6.068335,8.447577,8.547903,8.293063,"The F27D9.5 gene encodes an ortholog of the human gene PROPIONYL-COA CARBOXYLASE ALPHA SUBUNIT (PCCA), which when mutated leads to propionicaciduria, type I (OMIM:232000).","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"185","WBGene00017869","II","+",825848,827500,-0.576469564058522,0.00485229074136174,-6.85759811540594,0.00161209652366765,10.077376,8.633861,8.044257,5.933178,13.256226,11.362423,15.439027,10.207357,0,0,0,0,1.262769,2.519338,2.597803,0,"F28A10.1 encodes a putative small-molecule methyltransferase, belonging to a large nematode-specific expanded family; F28A10.1 inhibits CEP-1- and HUS-1-dependent germline apoptosis, as do BMK-1, RAD-50, and RAD-51; F28A10.1 is expressed in neurons, and F28A10.1 transcripts are enriched in spermatogenesis; although F's obvious homologs are all Caenorhabditis proteins, it has distant similarity to 31-O-demethyl-FK506 methyltransferase (FkbM) from Streptomyces, to other bacterial FkbM homologs, and to other metazoan homologs such as human LOC728464.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"186","WBGene00017990","IV","+",7575622,7577325,0.366384127967111,0.00641601296389307,-2.02821409688001,0.0140459540715012,21.723398,21.810053,21.533136,23.742327,18.166508,16.514765,15.993265,15.921575,1.649382,4.358084,9.451477,4.544266,8.795354,39.432381,24.911453,11.214873,"cec-4 is an ortholog of human CBX1 (chromobox 1), CBX5 (chromobox 5) and CBX3 (chromobox 3); CEC-4 is required for the perinuclear anchoring of chromatin methylated on  histone H3 Lysine 9 (H3K9)  in embryos; the CEC-4 chromodomain is 42%  identical to human CBX1 (chromobox 1) chromodomain and CBX5 (chromobox 5) chromodomain; CEC-4 has a large C-terminal domain that does not have homology to other known proteins; it has no chromoshadow domain, and no hinge domain and is therefore not a homolog of HP1; CEC-4-tagged version is expressed in all developmental stages of the worm life cycle, and it is localized to the inner nuclear membrane, positioned between nuclear pores; CEC-4 binds all methylated forms of H3K9 with similar affinities in in vitro assays; cec-4(ok3124) allele supports normal development and does not affect fertility.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"187","WBGene00018018","II","+",5049915,5053966,-0.334118246417644,0.039236137733867,-2.04890771403108,0.0336339411495698,11.846601,12.481277,10.955203,8.561657,13.543294,14.201371,15.976398,12.42374,0.890001,0.645259,0,0.82298,3.02829,3.077396,3.088377,2.071324,"F33G12.6 is predicted to have catalytic activity, based on protein domain information.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"188","WBGene00018196","II","+",3282653,3287158,1.0145526870253,2.84620799707434e-23,5.03415052324674,0.00086812697531624,6.133823,5.649562,5.958172,5.648207,3.213543,2.604414,3.11023,2.572973,6.844515,9.619577,1.480287,1.806674,0.285267,0,0.133378,0,"F39E9.4 encodes a neprilysin; neprilysins are thermolysin-like zinc metallopeptidases, found on the outer surface of animal cells, that negatively regulate small signalling peptides (e.g., enkephalin, tachykinin, insulin, and natriuretic peptides) by cleaving them; F39E9.4 has no clear orthologs in other organisms.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"189","WBGene00018237","X","-",3235768,3243624,0.365001031982765,3.04070046178635e-07,1.68305961383923,1.89300495076753e-05,168.983444,187.723618,178.336975,173.766663,132.915985,142.2117,146.011719,131.258804,0.654899,1.576701,1.060263,0.954958,0.183563,0.420758,0.353227,0.390041,"drd-2 is an ortholog of human TENM1 (teneurin transmembrane protein 1); RNA sequencing and microarray studies indicate that drd-2 is regulated by D-glucopyranose, Progesterone, Testosterone, Fluoranthene, Chlorpyrifos, Quercetin, Hydrolyzable Tannins, Humic substances, Colistin, Dafa#1, and Sirolimus; tiling array and RNA sequencing studies indicate that drd-2 is enriched in the intestine, pharyngeal muscle cell, and germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"190","WBGene00018241","III","+",183231,184915,-0.3688589854373,0.00523007169463364,9.57698220397836,2.46913020697816e-08,5.178723,4.577003,4.463531,4.10043,6.586187,5.967794,6.336556,5.079829,7.131858,5.581024,11.667422,4.157587,0,0,0,0,"RNA sequencing and microarray studies indicate that F40G9.5 is regulated by prp-8, nhr-8, emr-1, lem-2, dcr-1, xpa-1, and dnj-14; microarray and RNA sequencing studies indicate that F40G9.5 is regulated by Methylmercuric chloride, Mianserin, Cry5B, Diazinon, and Tyrosol; microarray and tiling array studies indicate that F40G9.5 is enriched in the pharynx and intestine.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"191","WBGene00018334","IV","+",8612363,8614683,0.540737799474654,3.66625734965691e-08,-4.40138207224097,6.57600595391269e-24,9.154616,8.590933,8.455857,7.867715,6.81307,5.629593,5.585757,5.420382,1.629543,1.668607,0.643862,1.000139,24.372606,34.033337,31.850864,30.696909,"cyp-33E2 encodes a cytochrome P450; when co-expressed with human CPR in vitro, CYP-33E2 exhibits monooxygenase activity on a variety of long-chain fatty acid substrates, including eicosapentaenoic acid and arachidonic acid; cyp-33E2(RNAi) animals show reduced rates of pharyngeal pumping, suggesting that CYP-33E2-generated metabolites may play a role in regulating pharyngeal muscle contraction; a cyp-33E2::GFP reporter fusion is expressed in the pharynx, particularly in the pharyngeal marginal cells, throughout larval development and adulthood.","YES","N2-high","Chr:IV_15620792_15620813_+","N2unique","94.118","17","1","IV","8613684","8613668"
"192","WBGene00018518","X","+",7265652,7267893,0.768253286592558,1.14910210083638e-18,6.94042976098457,0.00128827917310904,16.684164,16.048275,15.420131,15.39633,9.682247,10.23387,8.171012,9.495779,0.61935,0.667949,0,0.777841,0,0,0,0,"Microarray and tiling array studies indicate that F46H5.2 is regulated by sma-2, daf-12, sir-2.1, ain-1, isp-1, nuo-6, and eat-2; microarray studies indicate that F46H5.2 is regulated by Cholestanol, Progesterone, Testosterone, Hydrolyzable Tannins, Humic substances, single-walled carbon nanotubes, Paraquat, and Allantoin; microarray and RNA sequencing studies indicate that F46H5.2 is enriched in the germ line and intestine and in the PVD and OLL neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"193","WBGene00018672","III","+",5326623,5333620,-0.323806288783606,0.0004033201808901,-2.83705092694487,0.00974244248796662,7.702744,9.111629,8.282072,7.959029,10.108591,11.516438,10.460809,9.661282,0.065536,0.507119,0,0.345687,1.296337,2.791578,0.48124,2.94571,"wdr-81 encodes a BEACH-WD40 domain-containing protein; loss of wdr-81 activity results in low levels of aldicarb resistance, suggesting that wdr-81 may play a role in synapse structure and function.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"194","WBGene00018755","II","-",3908491,3910837,1.10355287481816,8.56957468693567e-30,-6.31357944462623,0.00261993708767585,3.57339,3.689815,3.375967,3.810763,1.836353,1.597737,1.73557,1.513267,0,0,0,0.056979,1.331491,1.595462,0,13.280046,"bcmo-2 is an ortholog of human RPE65 (RPE65, retinoid isomerohydrolase), BCO1 (beta-carotene oxygenase 1) and BCO2 (beta-carotene oxygenase 2); bcmo-2 is predicted to have oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen, based on protein domain information.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"195","WBGene00018760","V","+",2592487,2595062,0.509922449112011,0.0212343382823224,6.65468281047615,0.00800055502620074,62.101349,52.035271,55.745689,70.736641,38.623367,41.27422,34.886261,54.96854,0,12.649143,0,8.364799,0,0,0,0,"irg-3 is involved in innate immune response.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"196","WBGene00018862","I","+",5368478,5372643,0.861054011048369,4.56604604164711e-16,-1.59098692955333,8.75365789163533e-06,51.282658,52.405972,52.363773,57.088066,33.055611,25.902826,27.08194,30.668884,9.975978,14.712465,6.912892,16.733213,27.001299,44.375492,36.42617,45.429176,"wago-2 is an ortholog of human AGO4 (argonaute 4, RISC catalytic component), AGO1 (argonaute 1, RISC catalytic component) and AGO3 (argonaute 3, RISC catalytic component); wago-2 is involved in embryo development and reproduction.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"197","WBGene00018989","III","+",2882304,2884967,0.566983821129876,7.65889057112877e-08,-6.46179440747611,0.000424870055730939,6.006816,5.937824,5.414208,4.952666,3.45256,3.956384,3.931505,3.668756,0,0,0,2.57406,97.817757,105.214546,98.18087,141.182312,"Microarray, tiling array, and RNA sequencing studies indicate that F56F11.2 is regulated by zfp-1, cyc-1, hpl-2, prg-1, htz-1, and sir-2.1; microarray studies indicate that F56F11.2 is regulated by Progesterone and Resveratrol; microarray and RNA sequencing studies indicate that F56F11.2 is enriched in the germ line and muscle cell and in the ALM and PLM neurons.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"198","WBGene00019017","V","-",6401369,6408783,0.291666000978778,2.62708681841522e-05,1.8451113787426,3.97650443475439e-06,244.862396,240.843307,240.117691,250.050339,194.841614,210.49614,193.888672,201.954025,4.194789,2.795192,4.545492,3.596156,0.997146,1.228023,1.098941,1.180273,"F57F4.4 is involved in reproduction; F57F4.4 is expressed in the intestine; F57F4.4 is localized to the membrane raft.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"199","WBGene00019119","II","+",5638381,5639752,-0.65925658138533,4.24387422278596e-06,1.89397298657988,0.00335048017058477,2.217773,2.082684,1.930048,1.80439,3.922224,3.197868,3.203182,2.679872,136.912384,197.399658,40.835995,143.910141,30.360706,35.800392,43.492195,32.538979,"F59E12.3 is involved in embryo development and reproduction.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"200","WBGene00019189","X","-",17710286,17711674,2.02720599941796,7.38591034586611e-77,-1.51337880035852,2.38685794638828e-08,13.036689,14.042974,15.302555,16.048784,3.328201,3.59043,3.332791,3.704595,57.94912,72.665916,66.583572,57.45842,141.320541,189.309464,205.366409,235.74408,"Microarray studies indicate that H11L12.1 is regulated by Cholestanol, Progesterone, Testosterone, Chlorpyrifos, Diazinon, single-walled carbon nanotubes, Paraquat, Colistin, and Sirolimus; tiling array, RNA sequencing, and microarray studies indicate that H11L12.1 is enriched in the germ line and in neurons including DA, VA, I5, SAB, and retrovesicular ganglion.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"201","WBGene00019466","V","-",9338859,9344218,-0.651304610691177,0.0101017999482929,-4.16479141105966,2.71178393984722e-15,108.358498,78.131866,72.004547,61.612976,160.290344,127.971535,96.168716,80.452003,3.160832,2.627246,0.859866,2.677561,41.283482,47.438339,50.698307,50.357452,"tos-1 is involved in nematode larval development.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"202","WBGene00019511","II","+",2997021,3000653,0.416280608599862,0.000231997170865612,0.756750129081395,0.0325784307223208,22.619831,22.627445,24.097387,27.073072,17.448177,19.773796,17.052298,18.138248,310.066284,278.000092,332.058167,330.110931,154.939713,227.568527,209.235184,193.77359,"Microarray and RNA sequencing studies indicate that K08A2.1 is regulated by cyc-1, cid-1, drh-3, tdp-1, sir-2.1, rrf-1, dcr-1, rde-4, ain-1, aak-2, tax-6, lin-54, ain-2, isp-1, and nuo-6; RNA sequencing and microarray studies indicate that K08A2.1 is regulated by Manganese chloride, Cadmium, Chlorpyrifos, Diazinon, Quercetin, Humic substances, and Sirolimus; tiling array, RNA sequencing, and microarray studies indicate that K08A2.1 is enriched in the body wall muscle cell, excretory cell, intestine, germ line, and body wall musculature and in the GABAergic and DA neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"203","WBGene00019598","I","-",3150409,3152003,0.847100854761923,9.55097629698362e-18,-1.97969892828523,3.80501006358437e-18,25.464462,22.368908,24.793488,25.024038,15.488877,13.293171,12.291765,13.098787,67.362816,136.685165,82.232994,103.962875,282.699402,432.215302,383.777191,497.734192,"K09H9.7 is involved in hermaphrodite genitalia development; K09H9.7 is expressed in the intestine.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"204","WBGene00019666","V","+",6303771,6308337,-0.16034758328084,0.0467641419852656,-7.48484718514902,0.000506406462815794,26.516577,25.573414,24.420727,25.670765,29.025953,29.52586,30.000534,26.516188,0,0,0,0,1.834934,0,1.135303,1.187978,"sago-1 encodes an Argonaute homolog that is partially required for the amplification phase of RNAi responses; a multiply mutant strain (MAGO), consisting of ppw-1(tm914), sago-1(tm1195), sago-2(tm894), F58G1.1(tm1019), C06A1.4(tm887), and M03D4.6(tm1144) alleles, is completely resistant to both germline and somatic RNAi; sago-1 is genetically redundant with ppw-1 and sago-2, with any one of these genes being able to transgenically partially restore the deficiency of MAGO worms; GFP-tagged SAGO-1 binds small secondary siRNAs produced by RNAi against GFP; MAGO is not transgenically rescued by rde-1; strains overexpressing GFP::SAGO-1 exhibited an enhanced level of RNAi overall, suggesting that SAGO-1 and its congeners are rate-limiting in vivo for RNAi.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
